NotificationID	NotificationTypeID	ProcessID	TimeSpooled	Message	Error	Verbose	Sent	CenterID	Origin	Active
1508	23	14	2016-07-25 15:03:21	\n==> getSubjectIDs returned this CandID/DCCID : 300059\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1509	23	14	2016-07-25 15:03:21	\n==> Getting session ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1510	23	14	2016-07-25 15:03:21	\nSessionID: 59\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1511	23	14	2016-07-25 15:03:21	\nExtracting tarchive /data/loris/data/tarchive/DCM_2010-01-12_ImagingUpload-15-2-hV_39F.tar in /tmp/TarLoad-15-3-vzW7pq \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1512	23	14	2016-07-25 15:03:21	\ncd /tmp/TarLoad-15-3-vzW7pq ; tar -xf /data/loris/data/tarchive/DCM_2010-01-12_ImagingUpload-15-2-hV_39F.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1513	23	14	2016-07-25 15:03:23	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35140.30000010011221413706200017019\n* Patient Name             :    MTL059_300059_V1\n* Patient ID               :    PHANTOM SG\n* Patient date of birth    :    1981-05-15\n* Scan Date                :    2010-01-12\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :    UNC HOSPITALS\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1514	23	14	2016-07-25 15:03:23	\nExtracting tarchive /data/loris/data/tarchive/DCM_2010-01-12_ImagingUpload-15-2-hV_39F.tar in /tmp/TarLoad-15-3-4RE_7s \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1515	23	14	2016-07-25 15:03:23	\ncd /tmp/TarLoad-15-3-4RE_7s ; tar -xf /data/loris/data/tarchive/DCM_2010-01-12_ImagingUpload-15-2-hV_39F.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1516	23	14	2016-07-25 15:03:25	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35140.30000010011221413706200017019\n* Patient Name             :    MTL059_300059_V1\n* Patient ID               :    PHANTOM SG\n* Patient date of birth    :    1981-05-15\n* Scan Date                :    2010-01-12\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :    UNC HOSPITALS\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1517	23	14	2016-07-25 15:03:40	\nfind /tmp/TarLoad-15-3-4RE_7s/ImagingUpload-15-2-hV_39F -type f | /data/loris/bin/mri/dicom-archive/get_dicom_info.pl -studyuid -series -echo -image -file -series_descr -attvalue 0018 0024 -stdin | sort -n -k1 -k2 -k6 -k3 -k7 -k4 | grep -iv localizer | cut -f 5 | dcm2mnc -dname '' -stdin -clobber -usecoordinates /tmp/TarLoad-15-3-4RE_7s \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1518	23	14	2016-07-25 15:03:40	\n### These MINC files have been created: \n/tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_2_mri.mnc\n/tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_3_mri.mnc\n/tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1519	20	14	2016-07-25 15:03:40	\nNumber of MINC files that will be considered for inserting into the database: 3\n	N	Y	N	\N	tarchiveLoader	Y
1520	23	14	2016-07-25 15:03:40	\nMoving tarchive into library\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1521	23	14	2016-07-25 15:03:40	\nmv /data/loris/data/tarchive/DCM_2010-01-12_ImagingUpload-15-2-hV_39F.tar /data/loris/data/tarchive/2010/DCM_2010-01-12_ImagingUpload-15-2-hV_39F.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1522	23	14	2016-07-25 15:03:41	\n==> Loading file from disk /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1523	23	14	2016-07-25 15:03:41	\n--> mapping DICOM parameter for /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1524	23	14	2016-07-25 15:03:41	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1525	23	14	2016-07-25 15:03:42	\n--> md5: a288c4a17c850502b31070ff21fd96dd\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1526	23	14	2016-07-25 15:03:42	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1527	23	14	2016-07-25 15:03:42	\nAcquisition protocol is t1\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1528	23	14	2016-07-25 15:03:42	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1529	23	14	2016-07-25 15:03:42	\nAcq protocol: t1 - ID: 44\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1530	23	14	2016-07-25 15:03:42	\nFile /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_2_mri.mnc \nmoved to:\n/data/loris/data/assembly/300059/V1/mri/native/loris_300059_V1_t1_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1531	23	14	2016-07-25 15:03:42	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1532	23	14	2016-07-25 15:03:43	\nFileID: 18\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1533	12	14	2016-07-25 15:03:43	\n300059 MTL059 V1 acquired 20100112 t1_mpr_1mm_p2_pos50\n	N	Y	N	\N	minc_insertion.pl	Y
1534	23	14	2016-07-25 15:03:49	\n==> Loading file from disk /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1535	23	14	2016-07-25 15:03:49	\n--> mapping DICOM parameter for /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1536	23	14	2016-07-25 15:03:50	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1537	23	14	2016-07-25 15:03:50	\n--> md5: 5ff4784f0c3defc115e3aa9aa55d6478\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1538	23	14	2016-07-25 15:03:50	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1539	23	14	2016-07-25 15:03:50	\nAcquisition protocol is t2\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1540	23	14	2016-07-25 15:03:50	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1541	23	14	2016-07-25 15:03:50	\nAcq protocol: t2 - ID: 45\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1542	23	14	2016-07-25 15:03:51	\nFile /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_3_mri.mnc \nmoved to:\n/data/loris/data/assembly/300059/V1/mri/native/loris_300059_V1_t2_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1543	23	14	2016-07-25 15:03:51	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1544	23	14	2016-07-25 15:03:51	\nFileID: 19\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1545	12	14	2016-07-25 15:03:51	\n300059 MTL059 V1 acquired 20100112 t2_spc_1mm_p2\n	N	Y	N	\N	minc_insertion.pl	Y
1546	23	14	2016-07-25 15:04:03	\n==> Loading file from disk /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1547	23	14	2016-07-25 15:04:04	\n--> mapping DICOM parameter for /tmp/TarLoad-15-3-4RE_7s/mtl059_300059_v1_20100112_163335_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1548	23	14	2016-07-25 15:04:04	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1549	23	14	2016-07-25 15:04:04	\n--> md5: 24789e12d135f756a0ae7fc3d38079b0\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1550	23	14	2016-07-25 15:04:04	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1551	23	14	2016-07-25 15:04:04	\nAcquisition protocol is unknown\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1552	19	14	2016-07-25 15:04:04	\n  --> The minc file cannot be registered since the AcquisitionProtocol is unknown \n	Y	N	N	\N	minc_insertion.pl	Y
1553	11	14	2016-07-25 15:04:08	\n300059 MTL059 V1 acquired 2010-01-12\n	N	Y	N	\N	tarchiveLoader	Y
1554	20	14	2016-07-25 15:04:08	\n==> LEFTOVERS: 1\n --> Moving leftovers to /data/loris/data/trashbin/TarLoad-15-3-4RE_7s\n	Y	N	N	\N	tarchiveLoader	Y
1555	20	14	2016-07-25 15:04:09	\n==> Done tarchiveLoader execution!  Removing /tmp/TarLoad-15-3-4RE_7s.\n	N	Y	N	\N	tarchiveLoader	Y
1556	22	14	2016-07-25 15:04:10	\nThe insertion scripts have successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
1557	23	14	2016-07-25 15:04:10	\nThe following file /data/loris/data/tarchive/2010/DCM_2010-01-12_ImagingUpload-15-2-hV_39F.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
1558	22	14	2016-07-25 15:04:10	\nThe uploaded file /data/incoming/MTL059_300059_V1.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
1559	23	15	2016-07-25 15:13:13	\nERROR: There are 3 file(s) which are not of type DICOM \n	Y	N	N	\N	ImagingUpload.pm	Y
1560	22	15	2016-07-25 15:13:13	\nThe candidate info validation has failed \n	Y	N	N	\N	imaging_upload_file.pl	Y
1561	22	16	2016-07-25 15:20:49	\nThe candidate info validation has passed \n	N	N	N	\N	imaging_upload_file.pl	Y
1562	22	16	2016-07-25 15:21:29	\nThe dicomtar execution has successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
1563	23	16	2016-07-25 15:21:29	\n==> verifying dicom archive md5sum (checksum)\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1564	23	16	2016-07-25 15:21:29	\n-> checksum for target        :  65b7304706500108dc0184925b397db7\n-> checksum from database :  65b7304706500108dc0184925b397db7\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1565	23	16	2016-07-25 15:21:29	\n==> Verifying acquisition center\n-> Center Name : MTL\n-> CenterID  : 2\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1566	23	16	2016-07-25 15:21:29	\n==> Data found for candidate   : CandID: 300096- PSCID: MTL096- Visit: V1- Acquired : 2009-06-10\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1567	23	16	2016-07-25 15:21:29	\n==> getSubjectIDs returned this CandID/DCCID : 300096\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1568	23	16	2016-07-25 15:21:30	\n==> Getting session ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1569	23	16	2016-07-25 15:21:30	\nSessionID: 96\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1570	23	16	2016-07-25 15:21:30	\nExtracting tarchive /data/loris/data/tarchive/DCM_2009-06-10_ImagingUpload-15-20-0DeIUn.tar in /tmp/TarLoad-15-21-hvy_6J \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1571	23	16	2016-07-25 15:21:30	\ncd /tmp/TarLoad-15-21-hvy_6J ; tar -xf /data/loris/data/tarchive/DCM_2009-06-10_ImagingUpload-15-20-0DeIUn.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1572	23	16	2016-07-25 15:21:32	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35182.30000009061014523835900000017\n* Patient Name             :    MTL096_300096_V1\n* Patient ID               :    IBIS\n* Patient date of birth    :    1981-05-15\n* Scan Date                :    2009-06-10\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B15\n* Institution Name         :    Childrens Hospital\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1573	23	16	2016-07-25 15:21:33	\nExtracting tarchive /data/loris/data/tarchive/DCM_2009-06-10_ImagingUpload-15-20-0DeIUn.tar in /tmp/TarLoad-15-21-2bqqoU \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1574	23	16	2016-07-25 15:21:33	\ncd /tmp/TarLoad-15-21-2bqqoU ; tar -xf /data/loris/data/tarchive/DCM_2009-06-10_ImagingUpload-15-20-0DeIUn.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1575	23	16	2016-07-25 15:21:36	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35182.30000009061014523835900000017\n* Patient Name             :    MTL096_300096_V1\n* Patient ID               :    IBIS\n* Patient date of birth    :    1981-05-15\n* Scan Date                :    2009-06-10\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B15\n* Institution Name         :    Childrens Hospital\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1576	23	16	2016-07-25 15:22:00	\nfind /tmp/TarLoad-15-21-2bqqoU/ImagingUpload-15-20-0DeIUn -type f | /data/loris/bin/mri/dicom-archive/get_dicom_info.pl -studyuid -series -echo -image -file -series_descr -attvalue 0018 0024 -stdin | sort -n -k1 -k2 -k6 -k3 -k7 -k4 | grep -iv localizer | cut -f 5 | dcm2mnc -dname '' -stdin -clobber -usecoordinates /tmp/TarLoad-15-21-2bqqoU \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1577	23	16	2016-07-25 15:22:01	\n### These MINC files have been created: \n/tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_17_mri.mnc\n/tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_23_mri.mnc\n/tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_2_mri.mnc\n/tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1578	20	16	2016-07-25 15:22:01	\nNumber of MINC files that will be considered for inserting into the database: 4\n	N	Y	N	\N	tarchiveLoader	Y
1579	23	16	2016-07-25 15:22:01	\nMoving tarchive into library\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1580	23	16	2016-07-25 15:22:01	\nmv /data/loris/data/tarchive/DCM_2009-06-10_ImagingUpload-15-20-0DeIUn.tar /data/loris/data/tarchive/2009/DCM_2009-06-10_ImagingUpload-15-20-0DeIUn.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1581	23	16	2016-07-25 15:22:01	\n==> Loading file from disk /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_17_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1582	23	16	2016-07-25 15:22:02	\n--> mapping DICOM parameter for /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_17_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1583	23	16	2016-07-25 15:22:02	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1584	23	16	2016-07-25 15:22:03	\n--> md5: 8328a743ab95071c584373e48d155ae0\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1585	23	16	2016-07-25 15:22:03	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1586	23	16	2016-07-25 15:22:03	\nAcquisition protocol is dti\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1587	23	16	2016-07-25 15:22:03	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1588	23	16	2016-07-25 15:22:03	\nAcq protocol: dti - ID: 48\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1589	23	16	2016-07-25 15:22:03	\nFile /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_17_mri.mnc \nmoved to:\n/data/loris/data/assembly/300096/V1/mri/native/loris_300096_V1_dti_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1590	23	16	2016-07-25 15:22:03	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1591	23	16	2016-07-25 15:22:04	\nFileID: 20\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1592	12	16	2016-07-25 15:22:04	\n300096 MTL096 V1  acquired 20090610 ep2d_ax_dif  25dir av1\n	N	Y	N	\N	minc_insertion.pl	Y
1593	23	16	2016-07-25 15:22:07	\n==> Loading file from disk /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_23_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1594	23	16	2016-07-25 15:22:08	\n--> mapping DICOM parameter for /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_23_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1595	23	16	2016-07-25 15:22:08	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1596	23	16	2016-07-25 15:22:08	\n--> md5: a67e5e6960e4d0a7be3bf98c196acf7c\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1597	23	16	2016-07-25 15:22:08	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1598	23	16	2016-07-25 15:22:08	\nAcquisition protocol is dti\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1599	23	16	2016-07-25 15:22:08	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1600	23	16	2016-07-25 15:22:08	\nAcq protocol: dti - ID: 48\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1601	23	16	2016-07-25 15:22:09	\nFile /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_23_mri.mnc \nmoved to:\n/data/loris/data/assembly/300096/V1/mri/native/loris_300096_V1_dti_002.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1602	23	16	2016-07-25 15:22:09	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1603	23	16	2016-07-25 15:22:09	\nFileID: 21\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1604	12	16	2016-07-25 15:22:09	\n300096 MTL096 V1 acquired 20090610 ep2d_ax_dif  25dir av1\n	N	Y	N	\N	minc_insertion.pl	Y
1605	23	16	2016-07-25 15:22:12	\n==> Loading file from disk /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1606	23	16	2016-07-25 15:22:13	\n--> mapping DICOM parameter for /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1607	23	16	2016-07-25 15:22:13	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1608	23	16	2016-07-25 15:22:13	\n--> md5: a33b1ebdf3276348dd48aa96da3ea83a\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1609	23	16	2016-07-25 15:22:13	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1610	23	16	2016-07-25 15:22:13	\nAcquisition protocol is t1\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1611	23	16	2016-07-25 15:22:14	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1612	23	16	2016-07-25 15:22:14	\nAcq protocol: t1 - ID: 44\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1613	23	16	2016-07-25 15:22:14	\nFile /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_2_mri.mnc \nmoved to:\n/data/loris/data/assembly/300096/V1/mri/native/loris_300096_V1_t1_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1614	23	16	2016-07-25 15:22:14	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1615	23	16	2016-07-25 15:22:14	\nFileID: 22\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1616	12	16	2016-07-25 15:22:14	\n300096 MTL096 V1 acquired 20090610 t1_sag_mpr_1mm_p2_pos50\n	N	Y	N	\N	minc_insertion.pl	Y
1617	23	16	2016-07-25 15:22:19	\n==> Loading file from disk /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1618	23	16	2016-07-25 15:22:19	\n--> mapping DICOM parameter for /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1619	23	16	2016-07-25 15:22:20	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1620	23	16	2016-07-25 15:22:20	\n--> md5: c504833aea9bf68be5017b4d5092d1fc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1621	23	16	2016-07-25 15:22:20	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1622	23	16	2016-07-25 15:22:20	\nAcquisition protocol is t2\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1623	23	16	2016-07-25 15:22:20	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1624	23	16	2016-07-25 15:22:20	\nAcq protocol: t2 - ID: 45\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1625	23	16	2016-07-25 15:22:20	\nFile /tmp/TarLoad-15-21-2bqqoU/mtl096_300096_v1_20090610_174753_3_mri.mnc \nmoved to:\n/data/loris/data/assembly/300096/V1/mri/native/loris_300096_V1_t2_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1626	23	16	2016-07-25 15:22:20	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1627	23	16	2016-07-25 15:22:20	\nFileID: 23\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
1628	12	16	2016-07-25 15:22:20	\n300096 MTL096 V1  acquired 20090610 t2_sag_spc_1mm_p2\n	N	Y	N	\N	minc_insertion.pl	Y
1629	11	16	2016-07-25 15:22:35	\n300096 MTL096 V1  acquired 2009-06-10\n	N	Y	N	\N	tarchiveLoader	Y
1630	20	16	2016-07-25 15:22:35	\n==> Done tarchiveLoader execution!  Removing /tmp/TarLoad-15-21-2bqqoU.\n	N	Y	N	\N	tarchiveLoader	Y
1631	22	16	2016-07-25 15:22:35	\nThe insertion scripts have successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
1632	23	16	2016-07-25 15:22:35	\nThe following file /data/loris/data/tarchive/2009/DCM_2009-06-10_ImagingUpload-15-20-0DeIUn.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
1633	22	16	2016-07-25 15:22:35	\nThe uploaded file /data/incoming/MTL096_300096_V1.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
1634	23	17	2016-07-25 15:26:15	\nThe patient-name  read from the DICOM header does not match MTL096_300096_V3from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
1635	23	17	2016-07-25 15:26:15	\nThe patient-name  read from the DICOM header does not match MTL096_300096_V3from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
1636	23	17	2016-07-25 15:26:15	\nThe patient-name  read from the DICOM header does not match MTL096_300096_V3from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
1637	23	17	2016-07-25 15:26:15	\nThe patient-name  read from the DICOM header does not match MTL096_300096_V3from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
1638	23	17	2016-07-25 15:26:15	\nThe patient-name  read from the DICOM header does not match MTL096_300096_V3from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
1639	23	17	2016-07-25 15:26:15	\nThe patient-name  read from the DICOM header does not match MTL096_300096_V3from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
1640	23	17	2016-07-25 15:26:15	\nThe patient-name  read from the DICOM header does not match MTL096_300096_V3from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
